image_path,gt_path
OFRD/train/image_data/1619778718679.png,OFRD\train\gt_image\1619778718679_fillcolor.png
OFRD/train/image_data/1619778718868.png,OFRD\train\gt_image\1619778718868_fillcolor.png
OFRD/train/image_data/1619778719161.png,OFRD\train\gt_image\1619778719161_fillcolor.png
OFRD/train/image_data/1619778719367.png,OFRD\train\gt_image\1619778719367_fillcolor.png
OFRD/train/image_data/1619778719577.png,OFRD\train\gt_image\1619778719577_fillcolor.png
OFRD/train/image_data/1619778719892.png,OFRD\train\gt_image\1619778719892_fillcolor.png
OFRD/train/image_data/1619778720079.png,OFRD\train\gt_image\1619778720079_fillcolor.png
OFRD/train/image_data/1619778720259.png,OFRD\train\gt_image\1619778720259_fillcolor.png
OFRD/train/image_data/1619778720559.png,OFRD\train\gt_image\1619778720559_fillcolor.png
OFRD/train/image_data/1619778720869.png,OFRD\train\gt_image\1619778720869_fillcolor.png
OFRD/train/image_data/1619778721159.png,OFRD\train\gt_image\1619778721159_fillcolor.png
OFRD/train/image_data/1619778721368.png,OFRD\train\gt_image\1619778721368_fillcolor.png
OFRD/train/image_data/1619778721593.png,OFRD\train\gt_image\1619778721593_fillcolor.png
OFRD/train/image_data/1619778721769.png,OFRD\train\gt_image\1619778721769_fillcolor.png
OFRD/train/image_data/1619778721970.png,OFRD\train\gt_image\1619778721970_fillcolor.png
OFRD/train/image_data/1619778722260.png,OFRD\train\gt_image\1619778722260_fillcolor.png
OFRD/train/image_data/1619778722484.png,OFRD\train\gt_image\1619778722484_fillcolor.png
OFRD/train/image_data/1619778722681.png,OFRD\train\gt_image\1619778722681_fillcolor.png
OFRD/train/image_data/1619778722967.png,OFRD\train\gt_image\1619778722967_fillcolor.png
OFRD/train/image_data/1619778723169.png,OFRD\train\gt_image\1619778723169_fillcolor.png
OFRD/train/image_data/1619778723382.png,OFRD\train\gt_image\1619778723382_fillcolor.png
OFRD/train/image_data/1619778723563.png,OFRD\train\gt_image\1619778723563_fillcolor.png
OFRD/train/image_data/1619778723764.png,OFRD\train\gt_image\1619778723764_fillcolor.png
OFRD/train/image_data/1619778724063.png,OFRD\train\gt_image\1619778724063_fillcolor.png
OFRD/train/image_data/1619778724270.png,OFRD\train\gt_image\1619778724270_fillcolor.png
OFRD/train/image_data/1619778724485.png,OFRD\train\gt_image\1619778724485_fillcolor.png
OFRD/train/image_data/1619778724677.png,OFRD\train\gt_image\1619778724677_fillcolor.png
OFRD/train/image_data/1619778724958.png,OFRD\train\gt_image\1619778724958_fillcolor.png
OFRD/train/image_data/1619778725173.png,OFRD\train\gt_image\1619778725173_fillcolor.png
OFRD/train/image_data/1619778725470.png,OFRD\train\gt_image\1619778725470_fillcolor.png
OFRD/train/image_data/1619778725770.png,OFRD\train\gt_image\1619778725770_fillcolor.png
OFRD/train/image_data/1619778726079.png,OFRD\train\gt_image\1619778726079_fillcolor.png
OFRD/train/image_data/1619778726282.png,OFRD\train\gt_image\1619778726282_fillcolor.png
OFRD/train/image_data/1619778726564.png,OFRD\train\gt_image\1619778726564_fillcolor.png
OFRD/train/image_data/1619778726869.png,OFRD\train\gt_image\1619778726869_fillcolor.png
OFRD/train/image_data/1619778727172.png,OFRD\train\gt_image\1619778727172_fillcolor.png
OFRD/train/image_data/1619778727371.png,OFRD\train\gt_image\1619778727371_fillcolor.png
OFRD/train/image_data/1619778727583.png,OFRD\train\gt_image\1619778727583_fillcolor.png
OFRD/train/image_data/1619778727873.png,OFRD\train\gt_image\1619778727873_fillcolor.png
OFRD/train/image_data/1619778728189.png,OFRD\train\gt_image\1619778728189_fillcolor.png
OFRD/train/image_data/1619778728492.png,OFRD\train\gt_image\1619778728492_fillcolor.png
OFRD/train/image_data/1619778728791.png,OFRD\train\gt_image\1619778728791_fillcolor.png
OFRD/train/image_data/1619778728991.png,OFRD\train\gt_image\1619778728991_fillcolor.png
OFRD/train/image_data/1619778729171.png,OFRD\train\gt_image\1619778729171_fillcolor.png
OFRD/train/image_data/1619778729472.png,OFRD\train\gt_image\1619778729472_fillcolor.png
OFRD/train/image_data/1619778729679.png,OFRD\train\gt_image\1619778729679_fillcolor.png
OFRD/train/image_data/1619778729892.png,OFRD\train\gt_image\1619778729892_fillcolor.png
OFRD/train/image_data/1619778730076.png,OFRD\train\gt_image\1619778730076_fillcolor.png
OFRD/train/image_data/1619778730271.png,OFRD\train\gt_image\1619778730271_fillcolor.png
OFRD/train/image_data/1619778730574.png,OFRD\train\gt_image\1619778730574_fillcolor.png
OFRD/train/image_data/1619778730762.png,OFRD\train\gt_image\1619778730762_fillcolor.png
OFRD/train/image_data/1619778730968.png,OFRD\train\gt_image\1619778730968_fillcolor.png
OFRD/train/image_data/1619778731168.png,OFRD\train\gt_image\1619778731168_fillcolor.png
OFRD/train/image_data/1619778731374.png,OFRD\train\gt_image\1619778731374_fillcolor.png
OFRD/train/image_data/1619778731664.png,OFRD\train\gt_image\1619778731664_fillcolor.png
OFRD/train/image_data/1619778731872.png,OFRD\train\gt_image\1619778731872_fillcolor.png
OFRD/train/image_data/1619778732069.png,OFRD\train\gt_image\1619778732069_fillcolor.png
OFRD/train/image_data/1619778732294.png,OFRD\train\gt_image\1619778732294_fillcolor.png
OFRD/train/image_data/1619778732590.png,OFRD\train\gt_image\1619778732590_fillcolor.png
OFRD/train/image_data/1619778732791.png,OFRD\train\gt_image\1619778732791_fillcolor.png
OFRD/train/image_data/1619778733073.png,OFRD\train\gt_image\1619778733073_fillcolor.png
OFRD/train/image_data/1619778733386.png,OFRD\train\gt_image\1619778733386_fillcolor.png
OFRD/train/image_data/1619778733565.png,OFRD\train\gt_image\1619778733565_fillcolor.png
OFRD/train/image_data/1619778733876.png,OFRD\train\gt_image\1619778733876_fillcolor.png
OFRD/train/image_data/1619778734168.png,OFRD\train\gt_image\1619778734168_fillcolor.png
OFRD/train/image_data/1619778734471.png,OFRD\train\gt_image\1619778734471_fillcolor.png
OFRD/train/image_data/1619778734764.png,OFRD\train\gt_image\1619778734764_fillcolor.png
OFRD/train/image_data/1619778734971.png,OFRD\train\gt_image\1619778734971_fillcolor.png
OFRD/train/image_data/1619778735169.png,OFRD\train\gt_image\1619778735169_fillcolor.png
OFRD/train/image_data/1619778735392.png,OFRD\train\gt_image\1619778735392_fillcolor.png
OFRD/train/image_data/1619778735691.png,OFRD\train\gt_image\1619778735691_fillcolor.png
OFRD/train/image_data/1619778735999.png,OFRD\train\gt_image\1619778735999_fillcolor.png
OFRD/train/image_data/1619778736190.png,OFRD\train\gt_image\1619778736190_fillcolor.png
OFRD/train/image_data/1619778736487.png,OFRD\train\gt_image\1619778736487_fillcolor.png
OFRD/train/image_data/1619778736792.png,OFRD\train\gt_image\1619778736792_fillcolor.png
OFRD/train/image_data/1619778737088.png,OFRD\train\gt_image\1619778737088_fillcolor.png
OFRD/train/image_data/1619778737288.png,OFRD\train\gt_image\1619778737288_fillcolor.png
OFRD/train/image_data/1619778737580.png,OFRD\train\gt_image\1619778737580_fillcolor.png
OFRD/train/image_data/1619778737773.png,OFRD\train\gt_image\1619778737773_fillcolor.png
OFRD/train/image_data/1619778737983.png,OFRD\train\gt_image\1619778737983_fillcolor.png
OFRD/train/image_data/1619778738188.png,OFRD\train\gt_image\1619778738188_fillcolor.png
OFRD/train/image_data/1619778738393.png,OFRD\train\gt_image\1619778738393_fillcolor.png
OFRD/train/image_data/1619778738666.png,OFRD\train\gt_image\1619778738666_fillcolor.png
OFRD/train/image_data/1619778738871.png,OFRD\train\gt_image\1619778738871_fillcolor.png
OFRD/train/image_data/1619778739102.png,OFRD\train\gt_image\1619778739102_fillcolor.png
OFRD/train/image_data/1619778739288.png,OFRD\train\gt_image\1619778739288_fillcolor.png
OFRD/train/image_data/1619778739630.png,OFRD\train\gt_image\1619778739630_fillcolor.png
OFRD/train/image_data/1619778739787.png,OFRD\train\gt_image\1619778739787_fillcolor.png
OFRD/train/image_data/1619778740112.png,OFRD\train\gt_image\1619778740112_fillcolor.png
OFRD/train/image_data/1619778740281.png,OFRD\train\gt_image\1619778740281_fillcolor.png
OFRD/train/image_data/1619778740573.png,OFRD\train\gt_image\1619778740573_fillcolor.png
OFRD/train/image_data/1619778740775.png,OFRD\train\gt_image\1619778740775_fillcolor.png
OFRD/train/image_data/1619778740991.png,OFRD\train\gt_image\1619778740991_fillcolor.png
OFRD/train/image_data/1619778741177.png,OFRD\train\gt_image\1619778741177_fillcolor.png
OFRD/train/image_data/1619778741395.png,OFRD\train\gt_image\1619778741395_fillcolor.png
OFRD/train/image_data/1619778741572.png,OFRD\train\gt_image\1619778741572_fillcolor.png
OFRD/train/image_data/1619778741793.png,OFRD\train\gt_image\1619778741793_fillcolor.png
OFRD/train/image_data/1619778741996.png,OFRD\train\gt_image\1619778741996_fillcolor.png
OFRD/train/image_data/1619778742167.png,OFRD\train\gt_image\1619778742167_fillcolor.png
OFRD/train/image_data/1619778742376.png,OFRD\train\gt_image\1619778742376_fillcolor.png
OFRD/train/image_data/1619778742600.png,OFRD\train\gt_image\1619778742600_fillcolor.png
OFRD/train/image_data/1619778742794.png,OFRD\train\gt_image\1619778742794_fillcolor.png
OFRD/train/image_data/1619778743099.png,OFRD\train\gt_image\1619778743099_fillcolor.png
OFRD/train/image_data/1619778743281.png,OFRD\train\gt_image\1619778743281_fillcolor.png
OFRD/train/image_data/1619778743585.png,OFRD\train\gt_image\1619778743585_fillcolor.png
OFRD/train/image_data/1619778743798.png,OFRD\train\gt_image\1619778743798_fillcolor.png
OFRD/train/image_data/1619778743975.png,OFRD\train\gt_image\1619778743975_fillcolor.png
OFRD/train/image_data/1619778744197.png,OFRD\train\gt_image\1619778744197_fillcolor.png
OFRD/train/image_data/1619778744472.png,OFRD\train\gt_image\1619778744472_fillcolor.png
OFRD/train/image_data/1619778744692.png,OFRD\train\gt_image\1619778744692_fillcolor.png
OFRD/train/image_data/1619778744887.png,OFRD\train\gt_image\1619778744887_fillcolor.png
OFRD/train/image_data/1619778745074.png,OFRD\train\gt_image\1619778745074_fillcolor.png
OFRD/train/image_data/1619778745297.png,OFRD\train\gt_image\1619778745297_fillcolor.png
OFRD/train/image_data/1619778745473.png,OFRD\train\gt_image\1619778745473_fillcolor.png
OFRD/train/image_data/1619778745689.png,OFRD\train\gt_image\1619778745689_fillcolor.png
OFRD/train/image_data/1619778745894.png,OFRD\train\gt_image\1619778745894_fillcolor.png
OFRD/train/image_data/1619778746089.png,OFRD\train\gt_image\1619778746089_fillcolor.png
OFRD/train/image_data/1619778746363.png,OFRD\train\gt_image\1619778746363_fillcolor.png
OFRD/train/image_data/1619778746591.png,OFRD\train\gt_image\1619778746591_fillcolor.png
OFRD/train/image_data/1619778746805.png,OFRD\train\gt_image\1619778746805_fillcolor.png
OFRD/train/image_data/1619778747080.png,OFRD\train\gt_image\1619778747080_fillcolor.png
OFRD/train/image_data/1619778747290.png,OFRD\train\gt_image\1619778747290_fillcolor.png
OFRD/train/image_data/1619778747487.png,OFRD\train\gt_image\1619778747487_fillcolor.png
OFRD/train/image_data/1619778747669.png,OFRD\train\gt_image\1619778747669_fillcolor.png
OFRD/train/image_data/1619778747873.png,OFRD\train\gt_image\1619778747873_fillcolor.png
OFRD/train/image_data/1619778748200.png,OFRD\train\gt_image\1619778748200_fillcolor.png
OFRD/train/image_data/1619778748389.png,OFRD\train\gt_image\1619778748389_fillcolor.png
OFRD/train/image_data/1619778748576.png,OFRD\train\gt_image\1619778748576_fillcolor.png
OFRD/train/image_data/1619778748870.png,OFRD\train\gt_image\1619778748870_fillcolor.png
OFRD/train/image_data/1619778749091.png,OFRD\train\gt_image\1619778749091_fillcolor.png
OFRD/train/image_data/1619778749288.png,OFRD\train\gt_image\1619778749288_fillcolor.png
OFRD/train/image_data/1619778749494.png,OFRD\train\gt_image\1619778749494_fillcolor.png
OFRD/train/image_data/1619778749667.png,OFRD\train\gt_image\1619778749667_fillcolor.png
OFRD/train/image_data/1619778749916.png,OFRD\train\gt_image\1619778749916_fillcolor.png
OFRD/train/image_data/1619778750092.png,OFRD\train\gt_image\1619778750092_fillcolor.png
OFRD/train/image_data/1619778750283.png,OFRD\train\gt_image\1619778750283_fillcolor.png
OFRD/train/image_data/1619778750590.png,OFRD\train\gt_image\1619778750590_fillcolor.png
OFRD/train/image_data/1619778750779.png,OFRD\train\gt_image\1619778750779_fillcolor.png
OFRD/train/image_data/1619778751072.png,OFRD\train\gt_image\1619778751072_fillcolor.png
OFRD/train/image_data/1619778751290.png,OFRD\train\gt_image\1619778751290_fillcolor.png
OFRD/train/image_data/1619778751535.png,OFRD\train\gt_image\1619778751535_fillcolor.png
OFRD/train/image_data/1619778751796.png,OFRD\train\gt_image\1619778751796_fillcolor.png
OFRD/train/image_data/1619778751978.png,OFRD\train\gt_image\1619778751978_fillcolor.png
OFRD/train/image_data/1619778752265.png,OFRD\train\gt_image\1619778752265_fillcolor.png
OFRD/train/image_data/1619778752476.png,OFRD\train\gt_image\1619778752476_fillcolor.png
OFRD/train/image_data/1619778752770.png,OFRD\train\gt_image\1619778752770_fillcolor.png
OFRD/train/image_data/1619778753075.png,OFRD\train\gt_image\1619778753075_fillcolor.png
OFRD/train/image_data/1619778753272.png,OFRD\train\gt_image\1619778753272_fillcolor.png
OFRD/train/image_data/1619778753497.png,OFRD\train\gt_image\1619778753497_fillcolor.png
OFRD/train/image_data/1619778753800.png,OFRD\train\gt_image\1619778753800_fillcolor.png
OFRD/train/image_data/1619778753991.png,OFRD\train\gt_image\1619778753991_fillcolor.png
OFRD/train/image_data/1619778754175.png,OFRD\train\gt_image\1619778754175_fillcolor.png
OFRD/train/image_data/1619778754376.png,OFRD\train\gt_image\1619778754376_fillcolor.png
OFRD/train/image_data/1619778754672.png,OFRD\train\gt_image\1619778754672_fillcolor.png
OFRD/train/image_data/1619778754922.png,OFRD\train\gt_image\1619778754922_fillcolor.png
OFRD/train/image_data/1619778755078.png,OFRD\train\gt_image\1619778755078_fillcolor.png
OFRD/train/image_data/1619778755387.png,OFRD\train\gt_image\1619778755387_fillcolor.png
OFRD/train/image_data/1619778755575.png,OFRD\train\gt_image\1619778755575_fillcolor.png
OFRD/train/image_data/1619778755774.png,OFRD\train\gt_image\1619778755774_fillcolor.png
OFRD/train/image_data/1619778756192.png,OFRD\train\gt_image\1619778756192_fillcolor.png
OFRD/train/image_data/1619778756472.png,OFRD\train\gt_image\1619778756472_fillcolor.png
OFRD/train/image_data/1619778756790.png,OFRD\train\gt_image\1619778756790_fillcolor.png
OFRD/train/image_data/1619778757102.png,OFRD\train\gt_image\1619778757102_fillcolor.png
OFRD/train/image_data/1619778757476.png,OFRD\train\gt_image\1619778757476_fillcolor.png
OFRD/train/image_data/1619778757803.png,OFRD\train\gt_image\1619778757803_fillcolor.png
OFRD/train/image_data/1619778758086.png,OFRD\train\gt_image\1619778758086_fillcolor.png
OFRD/train/image_data/1619778758476.png,OFRD\train\gt_image\1619778758476_fillcolor.png
OFRD/train/image_data/1619778758784.png,OFRD\train\gt_image\1619778758784_fillcolor.png
OFRD/train/image_data/1619778759204.png,OFRD\train\gt_image\1619778759204_fillcolor.png
OFRD/train/image_data/1619778759487.png,OFRD\train\gt_image\1619778759487_fillcolor.png
OFRD/train/image_data/1619778759677.png,OFRD\train\gt_image\1619778759677_fillcolor.png
OFRD/train/image_data/1619778759963.png,OFRD\train\gt_image\1619778759963_fillcolor.png
OFRD/train/image_data/1619778760192.png,OFRD\train\gt_image\1619778760192_fillcolor.png
OFRD/train/image_data/1619778760393.png,OFRD\train\gt_image\1619778760393_fillcolor.png
OFRD/train/image_data/1619778760600.png,OFRD\train\gt_image\1619778760600_fillcolor.png
OFRD/train/image_data/1619778760794.png,OFRD\train\gt_image\1619778760794_fillcolor.png
OFRD/train/image_data/1619778761077.png,OFRD\train\gt_image\1619778761077_fillcolor.png
OFRD/train/image_data/1619778761293.png,OFRD\train\gt_image\1619778761293_fillcolor.png
OFRD/train/image_data/1619778761587.png,OFRD\train\gt_image\1619778761587_fillcolor.png
OFRD/train/image_data/1619778761889.png,OFRD\train\gt_image\1619778761889_fillcolor.png
OFRD/train/image_data/1619783765636.png,OFRD\train\gt_image\1619783765636_fillcolor.png
OFRD/train/image_data/1619783765838.png,OFRD\train\gt_image\1619783765838_fillcolor.png
OFRD/train/image_data/1619783766038.png,OFRD\train\gt_image\1619783766038_fillcolor.png
OFRD/train/image_data/1619783766233.png,OFRD\train\gt_image\1619783766233_fillcolor.png
OFRD/train/image_data/1619783766537.png,OFRD\train\gt_image\1619783766537_fillcolor.png
OFRD/train/image_data/1619783766723.png,OFRD\train\gt_image\1619783766723_fillcolor.png
OFRD/train/image_data/1619783766921.png,OFRD\train\gt_image\1619783766921_fillcolor.png
OFRD/train/image_data/1619783767147.png,OFRD\train\gt_image\1619783767147_fillcolor.png
OFRD/train/image_data/1619783767453.png,OFRD\train\gt_image\1619783767453_fillcolor.png
OFRD/train/image_data/1619783767671.png,OFRD\train\gt_image\1619783767671_fillcolor.png
OFRD/train/image_data/1619783767835.png,OFRD\train\gt_image\1619783767835_fillcolor.png
OFRD/train/image_data/1619783768051.png,OFRD\train\gt_image\1619783768051_fillcolor.png
OFRD/train/image_data/1619783768330.png,OFRD\train\gt_image\1619783768330_fillcolor.png
OFRD/train/image_data/1619783768524.png,OFRD\train\gt_image\1619783768524_fillcolor.png
OFRD/train/image_data/1619783768741.png,OFRD\train\gt_image\1619783768741_fillcolor.png
OFRD/train/image_data/1619783768936.png,OFRD\train\gt_image\1619783768936_fillcolor.png
OFRD/train/image_data/1619783769145.png,OFRD\train\gt_image\1619783769145_fillcolor.png
OFRD/train/image_data/1619783769335.png,OFRD\train\gt_image\1619783769335_fillcolor.png
OFRD/train/image_data/1619783769537.png,OFRD\train\gt_image\1619783769537_fillcolor.png
OFRD/train/image_data/1619783769734.png,OFRD\train\gt_image\1619783769734_fillcolor.png
OFRD/train/image_data/1619783769926.png,OFRD\train\gt_image\1619783769926_fillcolor.png
OFRD/train/image_data/1619783770125.png,OFRD\train\gt_image\1619783770125_fillcolor.png
OFRD/train/image_data/1619783770339.png,OFRD\train\gt_image\1619783770339_fillcolor.png
OFRD/train/image_data/1619783770537.png,OFRD\train\gt_image\1619783770537_fillcolor.png
OFRD/train/image_data/1619783770837.png,OFRD\train\gt_image\1619783770837_fillcolor.png
OFRD/train/image_data/1619783771016.png,OFRD\train\gt_image\1619783771016_fillcolor.png
OFRD/train/image_data/1619783771325.png,OFRD\train\gt_image\1619783771325_fillcolor.png
OFRD/train/image_data/1619783771619.png,OFRD\train\gt_image\1619783771619_fillcolor.png
OFRD/train/image_data/1619783771822.png,OFRD\train\gt_image\1619783771822_fillcolor.png
OFRD/train/image_data/1619783772043.png,OFRD\train\gt_image\1619783772043_fillcolor.png
OFRD/train/image_data/1619783772349.png,OFRD\train\gt_image\1619783772349_fillcolor.png
OFRD/train/image_data/1619783772642.png,OFRD\train\gt_image\1619783772642_fillcolor.png
OFRD/train/image_data/1619783772945.png,OFRD\train\gt_image\1619783772945_fillcolor.png
OFRD/train/image_data/1619783773157.png,OFRD\train\gt_image\1619783773157_fillcolor.png
OFRD/train/image_data/1619783773322.png,OFRD\train\gt_image\1619783773322_fillcolor.png
OFRD/train/image_data/1619783773540.png,OFRD\train\gt_image\1619783773540_fillcolor.png
OFRD/train/image_data/1619783773731.png,OFRD\train\gt_image\1619783773731_fillcolor.png
OFRD/train/image_data/1619783773923.png,OFRD\train\gt_image\1619783773923_fillcolor.png
OFRD/train/image_data/1619783774124.png,OFRD\train\gt_image\1619783774124_fillcolor.png
OFRD/train/image_data/1619783774339.png,OFRD\train\gt_image\1619783774339_fillcolor.png
OFRD/train/image_data/1619783774525.png,OFRD\train\gt_image\1619783774525_fillcolor.png
OFRD/train/image_data/1619783774724.png,OFRD\train\gt_image\1619783774724_fillcolor.png
OFRD/train/image_data/1619783774933.png,OFRD\train\gt_image\1619783774933_fillcolor.png
OFRD/train/image_data/1619783775220.png,OFRD\train\gt_image\1619783775220_fillcolor.png
OFRD/train/image_data/1619783775424.png,OFRD\train\gt_image\1619783775424_fillcolor.png
OFRD/train/image_data/1619783775621.png,OFRD\train\gt_image\1619783775621_fillcolor.png
